Enrollment_ID,Student_ID,Course_Name,Attendance,Grade,Credits
E11016,S8894,AI Basics,67,56,4
E11017,S5457,AI Basics,74,86,3
E11018,S1813,Math,93,92,3
E11019,S6779,Math,81,97,3
E11020,S10974,Communication Skills,76,63,3
E11021,S5164,Communication Skills,100,93,3
E11022,S5115,Communication Skills,85,55,4
E11023,S3424,Programming,95,72,3
E11024,S8062,Communication Skills,90,80,3
E11025,S12602,Math,62,79,3
E11026,S7316,Communication Skills,78,98,3
E11027,S1338,AI Basics,73,75,3
E11028,S8411,Communication Skills,71,80,4
E11029,S8512,Communication Skills,73,77,3
E11030,S5259,Statistics,60,58,3
E11031,S14987,Statistics,69,94,3
E11032,S7966,Statistics,69,76,3
E11033,S14544,Math,97,73,4
E11034,S10914,Programming,82,68,4
E11035,S8057,Programming,65,81,3
E11036,S4719,Statistics,99,72,3
E11037,S5421,AI Basics,81,82,4
E11038,S12070,AI Basics,83,54,4
E11039,S7093,Math,83,53,3
E11040,S13055,Math,64,94,3
E11041,S12030,Statistics,74,57,3
E11042,S6308,Math,80,50,4
E11043,S1580,Programming,90,72,4
E11044,S12467,Statistics,79,86,3
E11045,S10821,Programming,62,70,4
E11046,S9007,Communication Skills,62,89,3
E11047,S7472,Statistics,61,62,3
E11048,S3287,Statistics,91,62,3
E11049,S1740,AI Basics,98,56,3
E11050,S6290,AI Basics,97,73,4
E11051,S14485,Statistics,76,61,4
E11052,S6969,Programming,95,95,4
E11053,S11186,Programming,84,62,4
E11054,S10595,AI Basics,85,95,4
E11055,S8409,Communication Skills,97,53,4
E11056,S3667,Programming,76,97,4
E11057,S6464,AI Basics,65,65,3
E11058,S13431,Programming,81,98,4
E11059,S10969,Communication Skills,91,78,3
E11060,S10641,Programming,79,89,4
E11061,S12091,Programming,60,79,3
E11062,S5221,AI Basics,60,99,3
E11063,S12810,Math,93,94,3
E11064,S6698,Math,67,60,4
E11065,S1945,Programming,98,52,3
E11066,S2693,Communication Skills,68,55,3
E11067,S6558,Communication Skills,88,62,3
E11068,S2406,Statistics,93,58,4
E11069,S10738,Communication Skills,81,74,3
E11070,S4892,Statistics,95,64,4
E11071,S11851,Programming,79,95,4
E11072,S14049,Programming,100,66,3
E11073,S1705,Communication Skills,62,85,4
E11074,S6020,Statistics,97,76,4
E11075,S10454,Communication Skills,71,72,4
E11076,S4695,AI Basics,77,73,4
E11077,S4310,Communication Skills,95,81,4
E11078,S14843,Programming,76,74,3
E11079,S14080,Statistics,76,83,3
E11080,S2963,AI Basics,66,51,4
E11081,S8652,Programming,80,63,4
E11082,S6245,Statistics,69,89,4
E11083,S5218,Math,63,73,4
E11084,S8548,AI Basics,82,86,4
E11085,S3485,Programming,60,69,3
E11086,S4447,Math,80,56,3
E11087,S3731,AI Basics,76,57,3
E11088,S1439,AI Basics,63,52,4
E11089,S11364,Math,97,67,3
E11090,S2096,Math,92,81,4
E11091,S4765,Communication Skills,68,87,3
E11092,S6002,Communication Skills,100,61,3
E11093,S4780,Statistics,77,84,4
E11094,S10415,Communication Skills,64,67,4
E11095,S7505,Math,74,90,4
E11096,S2717,Programming,65,59,4
E11097,S8793,AI Basics,77,70,4
E11098,S7198,AI Basics,71,80,3
E11099,S8945,AI Basics,82,66,3
E11100,S12829,Statistics,98,76,3
E11101,S12566,AI Basics,85,57,3
E11102,S9217,Communication Skills,67,74,4
E11103,S1767,Math,83,79,4
E11104,S2180,Programming,94,85,4
E11105,S2709,Programming,81,92,4
E11106,S13258,Programming,81,88,4
E11107,S1848,Statistics,71,64,3
E11108,S6977,Communication Skills,93,53,3
E11109,S8034,Communication Skills,82,92,4
E11110,S8076,Communication Skills,95,82,3
E11111,S6948,Math,70,74,4
E11112,S10554,Communication Skills,91,75,3
E11113,S7385,Statistics,88,82,3
E11114,S2714,Math,69,99,4
E11115,S2194,Statistics,74,96,3
E11116,S7895,Programming,83,94,4
E11117,S11762,Statistics,87,63,3
E11118,S2173,Communication Skills,87,93,4
E11119,S1272,Statistics,86,56,3
E11120,S10932,Statistics,62,77,4
E11121,S6962,Math,96,59,4
E11122,S12485,Communication Skills,89,72,3
E11123,S12699,Communication Skills,76,90,4
E11124,S11780,Programming,100,97,3
E11125,S3096,Statistics,62,67,4
E11126,S14279,AI Basics,99,71,3
E11127,S7946,Communication Skills,95,95,4
E11128,S3692,Programming,81,96,4
E11129,S3053,AI Basics,74,83,4
E11130,S8030,Communication Skills,70,58,4
E11131,S9363,AI Basics,78,85,3
E11132,S12207,Statistics,82,65,3
E11133,S3945,Communication Skills,78,56,4
E11134,S13377,Statistics,67,62,3
E11135,S5122,Math,99,65,4
E11136,S2294,Programming,95,92,3
E11137,S10474,AI Basics,61,70,3
E11138,S9419,Programming,96,73,4
E11139,S7975,Communication Skills,83,94,4
E11140,S11246,AI Basics,96,58,4
E11141,S7459,Math,69,89,4
E11142,S4110,Communication Skills,87,70,3
E11143,S4231,Math,65,77,3
E11144,S11157,Math,90,73,3
E11145,S6639,Communication Skills,96,59,4
E11146,S2960,Communication Skills,60,73,4
E11147,S6531,Math,64,87,3
E11148,S1822,AI Basics,79,70,4
E11149,S8300,Communication Skills,82,75,3
E11150,S11454,AI Basics,80,71,3
E11151,S8501,AI Basics,80,93,3
E11152,S14003,AI Basics,98,96,3
E11153,S5444,Statistics,77,94,3
E11154,S13709,AI Basics,87,95,4
E11155,S3106,Programming,87,88,4
E11156,S4581,Programming,82,50,3
E11157,S8290,Statistics,93,53,4
E11158,S14686,Communication Skills,72,95,3
E11159,S14614,Communication Skills,61,74,3
E11160,S7768,Math,75,71,4
E11161,S10538,Programming,69,90,3
E11162,S5949,Communication Skills,100,97,4
E11163,S8415,Math,60,76,3
E11164,S14589,Programming,81,95,4
E11165,S1464,Math,95,64,3
E11166,S1802,AI Basics,95,71,4
E11167,S1967,Statistics,71,73,4
E11168,S13885,Programming,82,72,4
E11169,S3275,Math,61,90,4
E11170,S1810,AI Basics,86,52,3
E11171,S3978,Communication Skills,73,85,4
E11172,S7584,Communication Skills,78,84,4
E11173,S7465,Programming,79,58,3
E11174,S6566,AI Basics,70,53,4
E11175,S5640,Statistics,93,61,4
E11176,S3427,Math,94,68,4
E11177,S2216,Statistics,65,65,3
E11178,S4923,Communication Skills,83,79,3
E11179,S3472,Statistics,84,93,3
E11180,S9574,AI Basics,62,54,4
E11181,S5821,AI Basics,71,71,4
E11182,S2100,AI Basics,92,76,3
E11183,S4677,Math,84,59,4
E11184,S2453,Communication Skills,79,76,4
E11185,S10899,AI Basics,82,55,4
E11186,S9694,AI Basics,100,74,4
E11187,S10717,Math,81,58,3
E11188,S9666,Programming,80,96,4
E11189,S11966,Statistics,91,96,4
E11190,S12889,Math,83,79,4
E11191,S4684,Math,67,69,4
E11192,S2166,Statistics,69,71,4
E11193,S11259,Statistics,92,58,3
E11194,S3489,Programming,66,80,4
E11195,S13345,Statistics,89,60,4
E11196,S9771,AI Basics,94,94,3
E11197,S1978,Math,60,62,3
E11198,S5170,Math,94,68,4
E11199,S11488,Programming,67,75,4
E11200,S2544,Communication Skills,100,73,3
E11201,S3319,Programming,82,54,4
E11202,S8564,Math,73,75,4
E11203,S10290,Communication Skills,69,64,4
E11204,S6956,Math,62,82,3
E11205,S5222,Programming,85,67,3
E11206,S9896,Statistics,91,93,4
E11207,S9195,AI Basics,74,96,4
E11208,S5069,Communication Skills,80,74,3
E11209,S3112,Programming,100,80,3
E11210,S12206,Statistics,88,68,3
E11211,S3075,AI Basics,96,58,4
E11212,S4126,Math,82,86,4
E11213,S6213,Statistics,72,80,3
E11214,S12620,AI Basics,66,98,4
E11215,S2895,Math,68,84,4
E11216,S11171,Communication Skills,78,86,3
E11217,S9921,AI Basics,95,62,3
E11218,S14247,Statistics,71,61,4
E11219,S14762,Math,89,59,3
E11220,S6809,Communication Skills,61,55,4
E11221,S10746,Programming,64,60,3
E11222,S10211,Communication Skills,82,71,4
E11223,S1359,AI Basics,74,61,4
E11224,S12928,Programming,83,66,4
E11225,S13481,Programming,77,72,4
E11226,S4337,Statistics,78,89,3
E11227,S10503,Communication Skills,77,74,3
E11228,S9811,Statistics,86,52,4
E11229,S8634,Programming,82,74,3
E11230,S8425,Math,89,77,4
E11231,S8492,Math,99,62,3
E11232,S7488,Programming,96,78,3
E11233,S4983,AI Basics,80,72,3
E11234,S12987,Programming,99,68,4
E11235,S8926,Communication Skills,80,54,4
E11236,S5312,Math,99,78,3
E11237,S7882,AI Basics,73,72,3
E11238,S3320,Communication Skills,90,90,3
E11239,S13243,AI Basics,68,51,3
E11240,S12243,AI Basics,63,57,3
E11241,S4910,Math,64,57,3
E11242,S7709,Programming,73,64,3
E11243,S13230,Statistics,97,95,4
E11244,S13689,Communication Skills,99,97,4
E11245,S11855,Math,71,85,3
E11246,S7061,Statistics,82,81,4
E11247,S11362,Statistics,64,80,4
E11248,S6118,Statistics,89,67,4
E11249,S7603,AI Basics,85,80,4
E11250,S8268,Communication Skills,81,50,3
E11251,S9164,Communication Skills,93,70,3
E11252,S10471,Statistics,60,97,3
E11253,S12770,Programming,97,54,3
E11254,S2143,AI Basics,100,80,4
E11255,S8874,Communication Skills,70,50,4
E11256,S13783,Math,65,90,3
E11257,S3261,Programming,79,70,4
E11258,S9263,Communication Skills,78,84,3
E11259,S2003,AI Basics,97,99,4
E11260,S4119,Communication Skills,89,76,4
E11261,S1424,Programming,63,73,3
E11262,S6407,Programming,99,75,3
E11263,S9674,AI Basics,90,54,4
E11264,S11426,Programming,75,95,4
E11265,S11481,AI Basics,73,75,3
E11266,S4604,AI Basics,76,55,4
E11267,S11464,Programming,87,96,4
E11268,S11402,Communication Skills,88,86,3
E11269,S11945,AI Basics,86,51,4
E11270,S13146,AI Basics,76,84,4
E11271,S10206,Communication Skills,100,74,3
E11272,S4625,AI Basics,93,67,3
E11273,S9843,Communication Skills,84,92,4
E11274,S12940,AI Basics,75,56,4
E11275,S6142,AI Basics,72,96,3
E11276,S14241,Programming,84,77,4
E11277,S4723,AI Basics,84,93,4
E11278,S5748,AI Basics,68,81,4
E11279,S9877,Programming,85,98,3
E11280,S12027,Statistics,81,91,3
E11281,S13894,Math,85,56,4
E11282,S9968,Math,62,61,3
E11283,S10532,Math,60,94,4
E11284,S13529,Statistics,95,56,4
E11285,S5669,Programming,72,68,3
E11286,S3555,Math,85,98,3
E11287,S12050,AI Basics,95,60,4
E11288,S11837,Math,66,92,4
E11289,S3855,Communication Skills,94,50,4
E11290,S6288,Programming,84,67,4
E11291,S2177,Programming,97,57,3
E11292,S12825,Math,75,88,4
E11293,S10728,AI Basics,72,52,3
E11294,S3441,Communication Skills,83,65,3
E11295,S6126,Statistics,92,51,4
E11296,S12797,Statistics,78,50,4
E11297,S10761,Communication Skills,80,92,3
E11298,S11991,Math,98,61,4
E11299,S9889,Math,60,79,3
E11300,S4346,Math,75,86,3
E11301,S11283,Statistics,71,89,3
E11302,S10074,AI Basics,65,83,4
E11303,S7686,AI Basics,81,63,4
E11304,S10207,Programming,60,67,3
E11305,S13560,Statistics,91,65,4
E11306,S8590,Math,89,83,3
E11307,S4776,Communication Skills,63,97,4
E11308,S10547,Math,79,98,3
E11309,S2233,Programming,94,70,3
E11310,S9051,Programming,87,60,3
E11311,S6655,Communication Skills,72,77,4
E11312,S8929,Programming,74,82,3
E11313,S2011,Statistics,65,82,3
E11314,S12130,AI Basics,63,96,3
E11315,S9040,AI Basics,63,91,3
E11316,S6490,Math,95,80,3
E11317,S13503,Programming,85,82,3
E11318,S7035,Communication Skills,85,56,3
E11319,S1919,Math,79,82,3
E11320,S5064,Statistics,86,77,4
E11321,S3020,Math,84,71,4
E11322,S4854,Programming,63,95,4
E11323,S4499,Communication Skills,61,91,4
E11324,S1600,Statistics,65,66,3
E11325,S1832,Communication Skills,80,65,3
E11326,S13039,AI Basics,81,67,4
E11327,S10049,AI Basics,69,62,4
E11328,S6583,AI Basics,73,57,3
E11329,S7643,Statistics,93,72,3
E11330,S7677,Programming,84,96,3
E11331,S10214,Communication Skills,75,67,4
E11332,S12500,Statistics,71,56,3
E11333,S8611,Communication Skills,91,50,3
E11334,S4227,Programming,93,84,3
E11335,S13758,Programming,69,60,3
E11336,S11107,Statistics,72,51,4
E11337,S1006,Math,98,91,4
E11338,S1158,Communication Skills,98,94,3
E11339,S9695,Programming,63,67,4
E11340,S9822,Math,79,59,3
E11341,S7227,Math,99,73,4
E11342,S9865,Statistics,88,71,3
E11343,S2584,AI Basics,90,69,3
E11344,S4243,Programming,71,64,4
E11345,S10901,Communication Skills,93,66,4
E11346,S2677,AI Basics,100,73,4
E11347,S4046,Programming,80,54,3
E11348,S5040,AI Basics,76,83,4
E11349,S12847,AI Basics,66,91,3
E11350,S12731,Statistics,68,81,3
E11351,S4433,Communication Skills,88,84,4
E11352,S4177,Communication Skills,90,80,3
E11353,S10271,AI Basics,77,94,4
E11354,S10953,AI Basics,87,80,4
E11355,S2574,Math,96,57,3
E11356,S3736,Statistics,95,84,3
E11357,S2039,AI Basics,65,57,3
E11358,S9567,Programming,75,97,3
E11359,S8314,Statistics,100,62,3
E11360,S11374,Math,96,71,3
E11361,S10261,Math,80,96,4
E11362,S9637,Math,66,55,3
E11363,S12634,Communication Skills,84,57,4
E11364,S4389,Statistics,81,97,3
E11365,S1644,Statistics,64,88,3
E11366,S1825,Math,61,95,3
E11367,S2361,Programming,80,97,3
E11368,S14761,Statistics,83,55,4
E11369,S9119,Math,90,72,3
E11370,S9678,Statistics,64,51,4
E11371,S12916,Programming,94,75,4
E11372,S13815,Math,91,98,3
E11373,S13418,Communication Skills,100,67,4
E11374,S1168,AI Basics,96,64,4
E11375,S7558,Communication Skills,67,61,3
E11376,S4799,AI Basics,74,68,3
E11377,S7240,Statistics,85,72,3
E11378,S7042,AI Basics,62,86,3
E11379,S14224,Programming,84,91,4
E11380,S6821,Programming,60,55,4
E11381,S13561,Communication Skills,64,96,3
E11382,S5195,Statistics,95,96,3
E11383,S13074,AI Basics,60,52,3
E11384,S12686,Programming,79,52,3
E11385,S13528,Math,88,69,4
E11386,S10810,AI Basics,87,96,3
E11387,S6731,Communication Skills,92,94,4
E11388,S11147,Programming,99,66,4
E11389,S9270,AI Basics,67,78,3
E11390,S10180,AI Basics,92,73,4
E11391,S14767,AI Basics,74,70,4
E11392,S7787,AI Basics,100,81,4
E11393,S3997,Math,84,72,3
E11394,S7990,Programming,67,72,3
E11395,S14893,Math,69,89,3
E11396,S11560,AI Basics,94,54,4
E11397,S14528,Statistics,86,85,4
E11398,S8305,Programming,72,84,4
E11399,S14177,AI Basics,66,62,4
E11400,S5974,AI Basics,92,82,4
E11401,S7543,Programming,73,52,4
E11402,S7680,AI Basics,84,84,3
E11403,S3904,Programming,85,55,3
E11404,S11650,Statistics,85,53,4
E11405,S4176,Math,97,96,4
E11406,S6178,Programming,85,67,4
E11407,S12183,Programming,84,55,4
E11408,S9636,Programming,75,75,3
E11409,S14798,Statistics,76,56,4
E11410,S5470,AI Basics,69,68,4
E11411,S11872,Communication Skills,85,69,4
E11412,S14686,Communication Skills,86,62,3
E11413,S10344,AI Basics,98,74,4
E11414,S7279,AI Basics,73,78,4
E11415,S11453,AI Basics,72,86,4
E11416,S3864,Statistics,100,79,4
E11417,S4558,Math,61,91,4
E11418,S9605,Math,77,96,3
E11419,S9482,Math,88,62,3
E11420,S6989,Math,95,54,3
E11421,S2739,Statistics,70,54,3
E11422,S10745,AI Basics,65,50,4
E11423,S3378,Programming,60,73,3
E11424,S3938,Communication Skills,94,89,4
E11425,S4020,Math,91,89,4
E11426,S1646,Math,75,66,4
E11427,S8083,AI Basics,75,88,4
E11428,S10622,AI Basics,90,79,4
E11429,S4657,Programming,64,64,4
E11430,S10760,Communication Skills,94,57,4
E11431,S5163,AI Basics,88,75,3
E11432,S6244,AI Basics,89,64,4
E11433,S8055,Communication Skills,63,68,4
E11434,S1469,Communication Skills,64,58,3
E11435,S14376,Statistics,70,57,4
E11436,S2289,Math,74,55,4
E11437,S2201,Math,81,54,4
E11438,S14479,Statistics,93,64,3
E11439,S7589,AI Basics,98,91,4
E11440,S11961,AI Basics,74,87,3
E11441,S12098,AI Basics,78,50,3
E11442,S8769,Statistics,65,71,4
E11443,S4559,Communication Skills,91,93,4
E11444,S12657,Programming,83,99,3
E11445,S9714,Programming,85,96,4
E11446,S14450,Communication Skills,74,74,4
E11447,S10195,Math,78,84,3
E11448,S13689,Statistics,95,81,4
E11449,S6803,Statistics,74,58,4
E11450,S7155,Communication Skills,98,71,3
E11451,S9245,Math,71,72,4
E11452,S2490,Programming,77,64,4
E11453,S1312,Programming,68,61,3
E11454,S6107,AI Basics,68,54,4
E11455,S2099,Math,66,72,4
E11456,S4983,Communication Skills,61,64,4
E11457,S4925,Math,84,73,4
E11458,S13544,Communication Skills,82,79,4
E11459,S8132,Math,99,91,3
E11460,S7560,Math,82,83,4
E11461,S6348,AI Basics,92,58,3
E11462,S10974,Programming,81,73,4
E11463,S11858,Math,92,91,4
E11464,S11326,AI Basics,72,67,4
E11465,S5816,Communication Skills,89,91,3
E11466,S13132,Statistics,92,52,3
E11467,S6695,AI Basics,92,85,4
E11468,S11582,Communication Skills,95,62,3
E11469,S8265,Programming,73,58,3
E11470,S4261,Communication Skills,87,84,4
E11471,S14034,Math,98,52,4
E11472,S10652,Communication Skills,62,54,3
E11473,S10552,Communication Skills,75,87,3
E11474,S3664,AI Basics,60,50,4
E11475,S10023,AI Basics,92,62,3
E11476,S3966,Math,73,84,4
E11477,S13023,AI Basics,91,59,4
E11478,S4184,Statistics,88,67,3
E11479,S2747,Statistics,98,53,4
E11480,S6055,AI Basics,100,68,3
E11481,S1213,Math,65,74,3
E11482,S11254,Statistics,76,72,3
E11483,S12478,AI Basics,68,81,4
E11484,S6243,Statistics,70,85,4
E11485,S4436,Programming,87,81,3
E11486,S10430,Statistics,63,50,3
E11487,S11569,Statistics,72,86,4
E11488,S6677,Programming,86,66,4
E11489,S10699,Programming,73,70,4
E11490,S2604,Programming,60,54,4
E11491,S9312,AI Basics,71,72,4
E11492,S3941,Math,93,50,4
E11493,S6352,Communication Skills,77,98,4
E11494,S8409,AI Basics,75,94,4
E11495,S6632,Math,64,89,3
E11496,S11142,Programming,91,64,3
E11497,S3980,Programming,76,94,3
E11498,S7242,AI Basics,60,79,3
E11499,S13481,Statistics,97,65,3
E11500,S1371,Math,63,65,3
E11501,S3379,Programming,62,65,3
E11502,S11503,Math,76,86,3
E11503,S1027,AI Basics,82,97,4
E11504,S3014,Math,90,98,4
E11505,S3674,Communication Skills,99,51,3
E11506,S2262,Statistics,72,64,4
E11507,S11564,Math,79,78,4
E11508,S8647,AI Basics,79,82,4
E11509,S7994,Statistics,79,73,4
E11510,S5026,Programming,79,53,4
E11511,S10950,Statistics,94,73,3
E11512,S4542,Communication Skills,72,76,4
E11513,S1243,Communication Skills,99,97,4
E11514,S7430,Programming,69,87,4
E11515,S5674,Statistics,80,96,4
E11516,S9470,AI Basics,63,75,3
E11517,S11426,AI Basics,95,88,3
E11518,S4290,Programming,72,65,4
E11519,S11086,Programming,97,84,3
E11520,S9489,Math,86,89,4
E11521,S5443,Math,68,79,4
E11522,S6330,AI Basics,81,95,3
E11523,S8710,AI Basics,86,50,3
E11524,S1813,Math,64,61,3
E11525,S3547,Math,93,69,3
E11526,S12927,Math,87,83,3
E11527,S13363,Statistics,70,66,3
E11528,S9737,Communication Skills,79,79,4
E11529,S12202,Programming,64,60,4
E11530,S12960,Programming,90,74,4
E11531,S10320,Statistics,84,55,4
E11532,S10862,AI Basics,64,53,3
E11533,S7491,Math,62,89,4
E11534,S3380,Math,93,90,4
E11535,S13320,Statistics,81,52,4
E11536,S14860,AI Basics,92,60,3
E11537,S9575,Statistics,73,85,4
E11538,S4826,Communication Skills,66,52,4
E11539,S7125,Math,60,65,3
E11540,S14532,Communication Skills,95,85,4
E11541,S6908,AI Basics,77,73,3
E11542,S12419,Programming,76,82,3
E11543,S13391,Programming,85,74,4
E11544,S11273,Math,68,84,4
E11545,S8683,Communication Skills,72,99,4
E11546,S14975,Programming,95,54,4
E11547,S7045,AI Basics,86,63,3
E11548,S9847,Programming,99,57,4
E11549,S8486,Math,98,84,3
E11550,S12554,AI Basics,66,72,3
E11551,S11856,Communication Skills,78,64,4
E11552,S8497,Programming,100,99,3
E11553,S9335,Programming,69,67,3
E11554,S8793,Communication Skills,88,69,4
E11555,S3805,AI Basics,60,56,3
E11556,S12595,Math,87,88,4
E11557,S6764,Programming,72,84,3
E11558,S12398,Communication Skills,68,80,3
E11559,S9541,Communication Skills,64,54,3
E11560,S6342,Communication Skills,82,82,4
E11561,S4175,AI Basics,66,77,4
E11562,S8443,Math,98,60,4
E11563,S9468,Statistics,76,99,3
E11564,S2464,Math,85,64,4
E11565,S5409,AI Basics,78,85,4
E11566,S1614,Math,81,71,3
E11567,S8987,Communication Skills,100,98,4
E11568,S5788,Math,89,97,3
E11569,S11252,Communication Skills,63,96,4
E11570,S2534,Programming,82,63,4
E11571,S6004,Programming,93,74,3
E11572,S9053,AI Basics,83,77,3
E11573,S6866,Programming,83,70,4
E11574,S10885,Math,67,99,4
E11575,S12112,Programming,65,76,4
E11576,S6773,Programming,69,93,4
E11577,S5382,Math,65,98,4
E11578,S5027,Statistics,94,79,4
E11579,S4832,Programming,98,65,4
E11580,S8301,Communication Skills,73,50,3
E11581,S10796,Communication Skills,94,91,4
E11582,S7092,Math,65,65,3
E11583,S7119,AI Basics,73,72,4
E11584,S3861,Statistics,98,73,3
E11585,S7268,AI Basics,97,99,4
E11586,S4038,Communication Skills,85,56,3
E11587,S12122,Programming,76,63,3
E11588,S2513,Communication Skills,77,94,3
E11589,S5682,Statistics,87,91,4
E11590,S3061,Statistics,88,74,4
E11591,S3898,AI Basics,72,92,3
E11592,S11788,Statistics,93,63,3
E11593,S7418,Statistics,74,64,3
E11594,S6116,Math,90,63,4
E11595,S10029,Programming,75,79,3
E11596,S13096,Programming,65,70,3
E11597,S8329,Math,90,63,4
E11598,S5755,Math,68,76,4
E11599,S13063,Communication Skills,61,91,3
E11600,S4063,Math,78,89,4
E11601,S13882,Math,95,76,3
E11602,S11301,Programming,61,53,3
E11603,S1348,Math,77,94,4
E11604,S9019,Communication Skills,89,57,3
E11605,S14618,AI Basics,87,82,3
E11606,S4282,AI Basics,79,88,4
E11607,S14242,AI Basics,74,85,4
E11608,S7146,Communication Skills,98,53,3
E11609,S7733,AI Basics,81,54,4
E11610,S11524,Math,80,51,3
E11611,S9875,Statistics,100,65,4
E11612,S3319,Statistics,96,91,3
E11613,S14104,Programming,79,56,3
E11614,S2726,Math,95,58,3
E11615,S3573,Programming,74,90,3
E11616,S1737,Programming,75,99,3
E11617,S14670,Math,85,97,3
E11618,S6278,AI Basics,82,94,4
E11619,S5341,Communication Skills,64,68,3
E11620,S11475,Math,74,62,4
E11621,S5026,Programming,69,67,3
E11622,S7838,Math,64,72,3
E11623,S13378,Math,94,66,4
E11624,S1565,Statistics,100,95,4
E11625,S12536,Statistics,61,85,4
E11626,S6103,Programming,96,56,3
E11627,S10958,Math,60,81,3
E11628,S8483,Math,62,59,3
E11629,S10498,Programming,84,75,4
E11630,S3451,Programming,95,58,4
E11631,S5413,Communication Skills,65,70,4
E11632,S9556,Programming,72,89,3
E11633,S10776,Programming,100,67,3
E11634,S5849,Math,73,70,3
E11635,S7347,Programming,64,92,4
E11636,S1451,Programming,96,75,3
E11637,S4905,Programming,64,93,3
E11638,S13672,Communication Skills,96,90,3
E11639,S2008,Statistics,75,81,4
E11640,S8507,Communication Skills,97,66,4
E11641,S9735,Statistics,81,86,3
E11642,S8775,AI Basics,67,57,3
E11643,S8959,Math,81,71,4
E11644,S14141,Communication Skills,99,84,4
E11645,S1459,Communication Skills,100,95,3
E11646,S2574,Math,90,54,3
E11647,S2027,Math,81,54,3
E11648,S12117,Math,84,73,4
E11649,S11065,Programming,69,98,3
E11650,S8214,AI Basics,69,56,4
E11651,S4126,Communication Skills,96,58,4
E11652,S3864,Programming,70,57,3
E11653,S12424,AI Basics,94,98,3
E11654,S2005,Communication Skills,66,67,4
E11655,S9349,Programming,73,67,3
E11656,S9564,Statistics,84,81,3
E11657,S3133,AI Basics,78,60,3
E11658,S14090,Programming,69,52,4
E11659,S14720,Programming,88,97,3
E11660,S3520,AI Basics,75,86,4
E11661,S5960,Statistics,78,99,3
E11662,S14012,Statistics,93,77,3
E11663,S11727,AI Basics,71,75,4
E11664,S3912,AI Basics,73,93,3
E11665,S8762,Math,71,97,4
E11666,S13834,AI Basics,93,74,4
E11667,S1773,Programming,76,73,3
E11668,S2475,Communication Skills,80,89,4
E11669,S12856,Math,69,91,4
E11670,S6185,Communication Skills,71,62,3
E11671,S2442,Communication Skills,68,94,3
E11672,S13884,Math,70,53,3
E11673,S4155,AI Basics,73,69,4
E11674,S4091,Math,82,86,3
E11675,S5669,Programming,98,88,4
E11676,S5434,Statistics,84,95,4
E11677,S7822,AI Basics,67,76,4
E11678,S6880,Math,76,67,3
E11679,S8788,Statistics,82,58,4
E11680,S7961,Communication Skills,91,62,4
E11681,S9015,AI Basics,83,74,4
E11682,S14207,Math,67,90,3
E11683,S7396,Statistics,84,78,4
E11684,S6771,Math,84,69,3
E11685,S11096,Communication Skills,71,99,3
E11686,S5372,Communication Skills,71,55,3
E11687,S1121,AI Basics,63,52,4
E11688,S10494,Communication Skills,100,98,3
E11689,S5106,Statistics,62,94,4
E11690,S7655,AI Basics,87,51,4
E11691,S10596,Math,90,69,3
E11692,S3846,Communication Skills,86,63,3
E11693,S1270,Communication Skills,75,67,3
E11694,S10830,Math,74,98,4
E11695,S3777,Math,80,63,4
E11696,S6052,AI Basics,94,98,3
E11697,S14353,Statistics,94,94,4
E11698,S12626,Programming,86,89,4
E11699,S9954,AI Basics,73,59,3
E11700,S7955,Math,92,81,3
E11701,S6835,Statistics,92,97,3
E11702,S11321,Programming,71,74,3
E11703,S9095,Communication Skills,75,89,3
E11704,S1543,AI Basics,75,84,3
E11705,S1195,Communication Skills,64,55,4
E11706,S8062,Programming,72,51,3
E11707,S3126,Programming,86,78,4
E11708,S8757,Programming,60,69,3
E11709,S13031,Math,79,84,4
E11710,S5797,Statistics,71,51,3
E11711,S10226,AI Basics,85,54,4
E11712,S11131,Statistics,79,91,3
E11713,S13277,AI Basics,63,61,4
E11714,S2720,Programming,98,82,4
E11715,S1848,Statistics,88,78,4
E11716,S13164,Math,87,63,3
E11717,S11504,AI Basics,89,96,4
E11718,S10596,Communication Skills,82,60,4
E11719,S14225,Math,68,75,4
E11720,S13059,Math,88,60,3
E11721,S3525,AI Basics,87,54,3
E11722,S2173,Communication Skills,82,89,3
E11723,S13282,Math,60,51,3
E11724,S7158,Math,87,98,4
E11725,S1180,AI Basics,82,56,4
E11726,S13579,Math,88,62,3
E11727,S4462,Programming,85,74,4
E11728,S10881,AI Basics,94,84,3
E11729,S12482,AI Basics,83,92,4
E11730,S5006,AI Basics,99,88,3
E11731,S7076,Statistics,88,55,4
E11732,S4077,Statistics,79,91,3
E11733,S10202,Programming,76,56,4
E11734,S1650,Programming,73,66,3
E11735,S12980,Statistics,63,87,4
E11736,S9442,Communication Skills,69,50,4
E11737,S10112,Programming,88,58,4
E11738,S9670,AI Basics,66,90,3
E11739,S5855,Statistics,61,90,4
E11740,S6821,Programming,61,84,4
E11741,S4251,Communication Skills,63,85,4
E11742,S13896,AI Basics,75,92,4
E11743,S13510,AI Basics,69,63,3
E11744,S2576,Communication Skills,92,71,3
E11745,S11580,Communication Skills,65,66,4
E11746,S10727,Math,72,81,4
E11747,S14959,Communication Skills,86,56,3
E11748,S5575,AI Basics,79,73,3
E11749,S7486,Communication Skills,75,76,4
E11750,S10228,AI Basics,60,79,4
